date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-10-23,14.845127437099858,11.61300331682626,18.208217958999654,46303877432
2025-10-24,14.882918741481433,11.808280622161451,17.938622934893893,46303877432
2025-10-25,14.92071004586301,11.740272336085042,18.196082313585002,46303877432
2025-10-26,14.958501350244582,11.753930373938362,18.049549051700215,46303877432
2025-10-27,14.99629265462616,11.845722016261318,18.334302410247673,46303877432
2025-10-28,15.034083959007734,11.609716731537624,18.196251928606262,46303877432
2025-10-29,15.071875263389312,11.743373312992974,18.146302988712314,46303877432
2025-10-30,15.109666567770887,12.041586312608162,18.363849400835083,46303877432
2024-12-31,4.5466188600062045,1.6952742359875075,7.320165819335927,46303948414
2025-01-01,4.554145493535454,1.9141141776789807,7.379449196033948,46303948414
2025-01-02,4.561672127064704,1.8049085651842094,7.27785452867835,46303948414
2025-01-03,4.569198760593954,1.8959157052243663,7.499152660669705,46303948414
2025-01-04,4.576725394123203,1.9138294792699326,7.3467225874731215,46303948414
2025-01-05,4.584252027652454,1.7879276358142773,7.480761794803787,46303948414
2025-01-06,4.591778661181704,1.6551618711570326,7.467296319980265,46303948414
2025-01-07,4.599305294710954,1.839455896151614,7.475818321561216,46303948414
2025-01-08,4.606831928240203,1.8512072552679055,7.475576879881755,46303948414
2025-01-09,4.614358561769453,1.6044292027826523,7.240190246522524,46303948414
2025-01-10,4.621885195298702,1.7122877461916206,7.6234538642403,46303948414
2025-01-11,4.629411828827953,1.7719995531550412,7.302631531553602,46303948414
2025-01-12,4.636938462357202,1.860103688434454,7.385478826598051,46303948414
2025-01-13,4.644465095886453,2.059869210116693,7.663489987573719,46303948414
2025-01-14,4.651991729415702,1.9198501180554979,7.435501074384173,46303948414
2025-01-15,4.659518362944953,1.9525886511887127,7.469735043913924,46303948414
2025-01-16,4.667044996474202,1.8834918867511994,7.712997822888509,46303948414
2025-01-17,4.674571630003452,2.0320065901903086,7.56305440382066,46303948414
2025-01-18,4.682098263532701,2.1755137843491896,7.739153422329484,46303948414
2025-01-19,4.689624897061951,1.9140081702769283,7.3672888534057055,46303948414
2025-01-20,4.697151530591201,1.8982429367699352,7.526416965553201,46303948414
2025-01-21,4.704678164120452,1.910597486971744,7.600531121002329,46303948414
2025-01-22,4.712204797649701,1.8423769563266077,7.522767532543013,46303948414
2025-01-23,4.719731431178951,1.9511094654431564,7.3775578078554345,46303948414
2025-01-24,4.7272580647082005,2.1400167986523284,7.514618987097867,46303948414
2025-01-25,4.73478469823745,1.8482909557083254,7.467033009602842,46303948414
2025-01-26,4.7423113317667,2.0282666107866945,7.579439275928948,46303948414
2025-01-27,4.74983796529595,1.8725747478918893,7.512550903059928,46303948414
2024-12-17,7.024124403455311,7.0241244034546035,7.024124403456005,46308044959
2024-12-18,7.048275360273493,7.0482753602727515,7.048275360274225,46308044959
2024-12-19,7.072426317091675,7.072426317090968,7.0724263170924555,46308044959
2024-12-20,7.096577273909856,7.096577273909177,7.096577273910619,46308044959
2024-12-21,7.120728230728038,7.120728230727371,7.120728230728795,46308044959
2024-12-22,7.14487918754622,7.144879187545496,7.144879187547,46308044959
2024-12-23,7.169030144364401,7.169030144363697,7.169030144365203,46308044959
2024-12-24,7.193181101182582,7.193181101181818,7.193181101183324,46308044959
2024-12-25,7.217332058000765,7.217332058000012,7.217332058001559,46308044959
2024-12-26,7.2414830148189475,7.241483014818149,7.2414830148197495,46308044959
2024-12-27,7.265633971637129,7.2656339716363565,7.265633971637949,46308044959
2024-12-28,7.28978492845531,7.289784928454544,7.289784928456093,46308044959
2024-12-29,7.313935885273492,7.313935885272638,7.313935885274293,46308044959
2024-12-30,7.338086842091674,7.338086842090872,7.338086842092519,46308044959
2024-12-31,7.362237798909856,7.362237798909088,7.362237798910624,46308044959
2025-01-01,7.3863887557280385,7.3863887557272445,7.386388755728903,46308044959
2025-01-02,7.41053971254622,7.410539712545473,7.410539712547038,46308044959
2025-01-03,7.434690669364403,7.434690669363643,7.434690669365251,46308044959
2025-01-04,7.4588416261825845,7.458841626181794,7.458841626183453,46308044959
2025-01-05,7.4829925830007635,7.482992583000041,7.482992583001663,46308044959
2025-01-06,7.507143539818946,7.507143539818141,7.507143539819783,46308044959
2025-01-07,7.531294496637128,7.531294496636289,7.531294496637973,46308044959
2025-01-08,7.55544545345531,7.555445453454486,7.555445453456235,46308044959
2025-01-09,7.579596410273492,7.579596410272663,7.579596410274354,46308044959
2025-01-10,7.603747367091675,7.603747367090797,7.60374736709255,46308044959
2025-01-11,7.627898323909856,7.627898323909007,7.627898323910725,46308044959
