ds,yhat,sku_id,qty_total,revenue,price,forecasted_revenue,abs_error,pct_error,weighted_error
2025-02-17,-0.2890554794683752,27095808692,0,0.0,0.0,-0.0,0.2890554794683752,,0.0
2025-02-24,-0.3675454947473493,27095808692,0,0.0,0.0,-0.0,0.3675454947473493,,0.0
2025-02-17,0.5155837821750763,27095809660,0,0.0,0.0,0.0,0.5155837821750763,,0.0
2025-02-24,0.2948279055255878,27095809660,1,0.0,0.0,0.0,0.7051720944744122,0.7051720944744122,0.0
2025-02-17,7.819092993089857,27095810173,0,659.142,0.0,0.0,7.819092993089857,,5153.892593651235
2025-02-24,6.871874268176275,27095810173,1,659.142,659.142,4529.540948874246,5.871874268176275,5.871874268176275,3870.3989488742463
2025-02-17,9.485243972207595,27095810673,4,1704.0,426.0,4040.7139321604354,5.485243972207595,1.3713109930518987,9346.855728641742
2025-02-24,7.9691947018265665,27095810673,8,3331.5,416.4375,3318.671518641901,0.03080529817343347,0.003850662271679184,102.6278508647936
2025-02-17,0.35246016349864373,27095811177,0,0.0,0.0,0.0,0.35246016349864373,,0.0
2025-02-24,0.5024405302267834,27095811177,0,0.0,0.0,0.0,0.5024405302267834,,0.0
2025-02-17,0.9424952561151494,27095812646,0,0.0,0.0,0.0,0.9424952561151494,,0.0
2025-02-24,0.8414885371085369,27095812646,0,0.0,0.0,0.0,0.8414885371085369,,0.0
2025-02-17,-0.046008748401913685,27095813697,0,0.0,0.0,-0.0,0.046008748401913685,,0.0
2025-02-24,-0.06767548067158163,27095813697,0,0.0,0.0,-0.0,0.06767548067158163,,0.0
2025-02-17,0.4557284338283514,27095814149,0,0.0,0.0,0.0,0.4557284338283514,,0.0
2025-02-24,0.36258385143348365,27095814149,0,0.0,0.0,0.0,0.36258385143348365,,0.0
2025-02-17,0.03205499394818016,43583432373,0,0.0,0.0,0.0,0.03205499394818016,,0.0
2025-02-24,0.019020744966693513,43583432373,0,0.0,0.0,0.0,0.019020744966693513,,0.0
2025-02-17,2.948919730555438,41603545216,4,899.7,224.925,663.2857703951819,1.051080269444562,0.2627700673611405,945.6569184192725
2025-02-24,2.663911302174108,41603545216,1,1799.4,1799.4,4793.44199713209,1.663911302174108,1.663911302174108,2994.0419971320903
2025-02-17,0.6539851629162853,41604602159,0,0.0,0.0,0.0,0.6539851629162853,,0.0
2025-02-24,1.019738762760259,41604602159,0,0.0,0.0,0.0,1.019738762760259,,0.0
2025-02-17,1.1586427089549614,41605550723,5,1559.4,311.88,361.35748806887335,3.8413572910450386,0.7682714582090078,5990.212559655633
2025-02-24,1.0997018878966363,41605550723,0,0.0,0.0,0.0,1.0997018878966363,,0.0
2025-02-17,4.88005648525096,4166277217,2,599.4,299.7,1462.5529286297126,2.88005648525096,1.44002824262548,1726.3058572594255
2025-02-24,4.4866703711218285,4166277217,3,1198.8,399.59999999999997,1792.8734803002826,1.4866703711218285,0.49555679037394285,1782.220440900848
2025-02-17,2.3647678699736225,41662780238,0,0.0,0.0,0.0,2.3647678699736225,,0.0
2025-02-24,2.3266160124259265,41662780238,3,599.4,199.79999999999998,464.8578792827001,0.6733839875740735,0.22446132919135783,403.6263621518996
2025-02-17,21.64285299078447,41662784784,16,7196.4,449.775,9734.414203930084,5.642852990784469,0.3526783119240293,40608.22726288135
2025-02-24,18.22236815991867,41662784784,36,16761.6,465.59999999999997,8484.334615258133,17.77763184008133,0.4938231066689258,297981.5538507072
2025-02-17,7.692626560402315,41662829751,4,1799.1,449.775,3459.9511112049513,3.6926265604023154,0.9231566401005789,6643.404444819806
2025-02-24,6.972825281954345,41662829751,3,1799.1,599.6999999999999,4181.60332158802,3.9728252819543446,1.3242750939847816,7147.509964764061
2025-02-17,0.08481069866768884,43675356591,0,0.0,0.0,0.0,0.08481069866768884,,0.0
2025-02-24,0.017892277750559397,43675356591,0,0.0,0.0,0.0,0.017892277750559397,,0.0
2025-02-17,0.041244795683156824,43675357153,0,0.0,0.0,0.0,0.041244795683156824,,0.0
2025-02-24,0.022650259525147463,43675357153,0,0.0,0.0,0.0,0.022650259525147463,,0.0
2025-02-17,3.3638652620231797,43675357762,4,0.0,0.0,0.0,0.6361347379768203,0.15903368449420507,0.0
2025-02-24,1.7189522053201496,43675357762,1,1548.0,1548.0,2660.9380138355914,0.7189522053201496,0.7189522053201496,1112.9380138355916
2025-02-17,1.6807380370061478,43675358311,2,1655.1,827.55,1390.8947625244375,0.31926196299385223,0.15963098149692612,528.4104749511248
2025-02-24,1.1062895299219977,43675358311,0,1103.4,0.0,0.0,1.1062895299219977,,1220.6798673159324
2025-02-17,0.7329484810674411,43675358612,0,0.0,0.0,0.0,0.7329484810674411,,0.0
2025-02-24,0.5281812110320784,43675358612,0,0.0,0.0,0.0,0.5281812110320784,,0.0
2025-02-17,0.02519620956717955,43675358930,0,0.0,0.0,0.0,0.02519620956717955,,0.0
2025-02-24,0.02087138291864738,43675358930,1,0.0,0.0,0.0,0.9791286170813526,0.9791286170813526,0.0
2025-02-17,1.367957411435854,43675359537,0,0.0,0.0,0.0,1.367957411435854,,0.0
2025-02-24,1.064016531267465,43675359537,0,0.0,0.0,0.0,1.064016531267465,,0.0
2025-02-17,0.054492861414181,46873197417,0,0.0,0.0,0.0,0.054492861414181,,0.0
2025-02-24,0.05116269922691004,46873197417,0,0.0,0.0,0.0,0.05116269922691004,,0.0
2025-02-17,-0.0932415803263249,33750578247,0,0.0,0.0,-0.0,0.0932415803263249,,0.0
2025-02-24,-0.14746107681068754,33750578247,0,0.0,0.0,-0.0,0.14746107681068754,,0.0
2025-02-17,0.28102936082564894,41844855933,0,0.0,0.0,0.0,0.28102936082564894,,0.0
2025-02-24,0.20967921192268518,41844855933,0,0.0,0.0,0.0,0.20967921192268518,,0.0
2025-02-17,0.03763896543080523,41844856242,0,0.0,0.0,0.0,0.03763896543080523,,0.0
2025-02-24,0.02409680219756161,41844856242,0,0.0,0.0,0.0,0.02409680219756161,,0.0
2025-02-17,16.783732023660676,41859075396,7,1018.8,145.54285714285714,2442.7523122436423,9.783732023660676,1.3976760033800966,9967.666185705497
2025-02-24,14.198926017933998,41859075396,10,2279.4,227.94,3236.5031965278754,4.198926017933998,0.41989260179339977,9571.031965278755
2025-02-17,0.5657464388407507,41911704936,0,0.0,0.0,0.0,0.5657464388407507,,0.0
2025-02-24,0.5771862865667563,41911704936,0,0.0,0.0,0.0,0.5771862865667563,,0.0
2025-02-17,0.04247448414436311,41931934851,0,0.0,0.0,0.0,0.04247448414436311,,0.0
2025-02-24,0.07304317691536179,41931934851,0,0.0,0.0,0.0,0.07304317691536179,,0.0
2025-02-17,0.09439384383617844,47035596434,0,0.0,0.0,0.0,0.09439384383617844,,0.0
2025-02-24,0.051672329764190034,47035596434,0,0.0,0.0,0.0,0.051672329764190034,,0.0
2025-02-17,0.07919022054757996,47035597416,4,8998.8,2249.7,178.15423916589063,3.92080977945242,0.980202444863105,35282.58304333644
2025-02-24,0.08986789900931262,47035597416,2,4499.4,2249.7,202.1758124012506,1.9101321009906873,0.9550660504953437,8594.448375197499
2025-02-17,0.09127689665348362,47035597915,0,0.0,0.0,0.0,0.09127689665348362,,0.0
2025-02-24,0.1344796746447296,47035597915,0,0.0,0.0,0.0,0.1344796746447296,,0.0
2025-02-17,0.1348608801127138,47035598475,3,2699.7,899.9,121.36130601343115,2.865139119887286,0.955046373295762,7735.016081959706
2025-02-24,0.1255625084689448,47035598475,1,5399.4,5399.4,677.9622082272205,0.8744374915310552,0.8744374915310552,4721.437791772779
2025-02-17,0.18320715916778663,47035598960,1,2699.7,2699.7,494.6043676052735,0.8167928408322134,0.8167928408322134,2205.095632394726
2025-02-24,0.31955572476956506,47035598960,0,0.0,0.0,0.0,0.31955572476956506,,0.0
2025-02-17,0.42722200035708613,47035599495,2,13498.5,6749.25,2883.4280859100636,1.5727779996429139,0.7863889998214569,21230.143828179873
2025-02-24,0.3528862633707617,47035599495,1,0.0,0.0,0.0,0.6471137366292383,0.6471137366292383,0.0
2025-02-17,0.648381997066563,47035599949,5,13498.5,2699.7,1750.4368774805998,4.351618002933437,0.8703236005866873,58740.315612597
2025-02-24,0.7703289498631812,47035599949,15,29696.7,1979.78,1525.081848360129,14.229671050136819,0.948644736675788,422574.2722745981
2025-02-17,0.18209276313623207,47035600918,0,0.0,0.0,0.0,0.18209276313623207,,0.0
2025-02-24,0.19554830085847713,47035600918,0,0.0,0.0,0.0,0.19554830085847713,,0.0
2025-02-17,0.6895034932110623,47035601421,7,5999.4,857.0571428571428,590.9438938814924,6.310496506788938,0.9014995009698482,37859.19274282955
2025-02-24,0.9473405268921621,47035601421,1,17998.2,17998.2,17050.42427111051,0.05265947310783792,0.05265947310783792,947.7757288894884
2025-02-17,0.2651379881410523,47035601997,0,0.0,0.0,0.0,0.2651379881410523,,0.0
2025-02-24,0.40142209119279537,47035601997,1,0.0,0.0,0.0,0.5985779088072046,0.5985779088072046,0.0
2025-02-17,0.5641935724358262,4203509252,0,0.0,0.0,0.0,0.5641935724358262,,0.0
2025-02-24,0.5878748391761988,4203509252,0,0.0,0.0,0.0,0.5878748391761988,,0.0
2025-02-17,0.4814296255468364,42041590570,0,2886.0,0.0,0.0,0.4814296255468364,,1389.4058993281699
2025-02-24,0.7009826399498749,42041590570,1,6485.7,6485.7,4546.3631079229035,0.29901736005012514,0.29901736005012514,1939.3368920770965
2025-02-17,1.3621583629657592,43904595253,0,2097.0,0.0,0.0,1.3621583629657592,,2856.446087139197
2025-02-24,0.9479136764645848,43904595253,3,4194.0,1398.0,1325.1833196974897,2.0520863235354154,0.6840287745118051,8606.450040907532
2025-02-17,0.48125430510852313,43904694832,5,10485.0,2097.0,1009.190277812573,4.518745694891477,0.9037491389782953,47379.048610937134
2025-02-24,0.4488264800899734,43904694832,8,4089.0,511.125,229.40643463598764,7.5511735199100265,0.9438966899887533,30876.748522912098
2025-02-17,0.14865025829127032,4391268112,0,3447.0,0.0,0.0,0.14865025829127032,,512.3974403300087
2025-02-24,0.10358330814271105,4391268112,2,0.0,0.0,0.0,1.896416691857289,0.9482083459286444,0.0
2025-02-17,0.17798634430737612,43913912032,0,0.0,0.0,0.0,0.17798634430737612,,0.0
2025-02-24,0.0962883195761162,43913912032,0,0.0,0.0,0.0,0.0962883195761162,,0.0
2025-02-17,0.11934158419139645,4709870548,4,13499.1,3374.775,402.75099478952,3.8806584158086035,0.9701646039521509,52385.39602084192
2025-02-24,0.1523577697862415,4709870548,2,4499.7,2249.85,342.7821283535754,1.8476422302137585,0.9238211151068793,8313.83574329285
2025-02-17,0.06608995231360368,42200461570,0,0.0,0.0,0.0,0.06608995231360368,,0.0
2025-02-24,0.011814282520387409,42200461570,0,0.0,0.0,0.0,0.011814282520387409,,0.0
2025-02-17,0.6875003768730481,42332432433,1,1502.1,1502.1,1032.6943161010056,0.3124996231269519,0.3124996231269519,469.4056838989944
2025-02-24,0.4668301686524188,42332432433,0,0.0,0.0,0.0,0.4668301686524188,,0.0
2025-02-17,0.4694869213966494,42332432797,0,0.0,0.0,0.0,0.4694869213966494,,0.0
2025-02-24,0.442823299079113,42332432797,0,0.0,0.0,0.0,0.442823299079113,,0.0
2025-02-17,0.40032114723252465,42332433059,0,0.0,0.0,0.0,0.40032114723252465,,0.0
2025-02-24,0.4503066804609147,42332433059,0,0.0,0.0,0.0,0.4503066804609147,,0.0
2025-02-17,0.36192882609429866,42332433314,0,0.0,0.0,0.0,0.36192882609429866,,0.0
2025-02-24,0.21169664440586933,42332433314,0,0.0,0.0,0.0,0.21169664440586933,,0.0
2025-02-17,1.0679685286402325,4233243369,0,0.0,0.0,0.0,1.0679685286402325,,0.0
2025-02-24,1.392717770092844,4233243369,0,0.0,0.0,0.0,1.392717770092844,,0.0
2025-02-17,0.05597990812794851,42332433924,0,0.0,0.0,0.0,0.05597990812794851,,0.0
2025-02-24,0.01179599317333746,42332433924,0,0.0,0.0,0.0,0.01179599317333746,,0.0
2025-02-17,0.7071793261655542,4244979510,0,0.0,0.0,0.0,0.7071793261655542,,0.0
2025-02-24,1.2869234628183241,4244979510,1,1679.7,1679.7,2161.6453404959393,0.28692346281832415,0.28692346281832415,481.9453404959391
2025-02-17,0.4341170291046254,4396560443,0,0.0,0.0,0.0,0.4341170291046254,,0.0
2025-02-24,0.558694455787746,4396560443,0,0.0,0.0,0.0,0.558694455787746,,0.0
2025-02-17,0.03745657206174895,43965614940,0,0.0,0.0,0.0,0.03745657206174895,,0.0
2025-02-24,0.06325162551209579,43965614940,0,0.0,0.0,0.0,0.06325162551209579,,0.0
2025-02-17,1.9309761598157942,43987972199,3,10798.8,3599.6,6950.741784872933,1.0690238401842058,0.3563412800614019,11544.174645381201
2025-02-24,1.4693168845645306,43987972199,0,0.0,0.0,0.0,1.4693168845645306,,0.0
2025-02-17,2.4047737910031906,43990125856,6,14998.5,2499.75,6011.333284060225,3.5952262089968094,0.5992043681661349,53923.000295638645
2025-02-24,2.997406138947775,43990125856,9,29997.0,3333.0,9990.354661112933,6.002593861052225,0.6669548734502473,180059.8080499836
2025-02-17,0.6615714636000489,43992266349,0,0.0,0.0,0.0,0.6615714636000489,,0.0
2025-02-24,0.6508807448822321,43992266349,0,0.0,0.0,0.0,0.6508807448822321,,0.0
2025-02-17,0.026655405746978476,42931106661,0,0.0,0.0,0.0,0.026655405746978476,,0.0
2025-02-24,0.03446896567338204,42931106661,0,0.0,0.0,0.0,0.03446896567338204,,0.0
2025-02-17,0.6593381618558316,44126860168,0,2580.0,0.0,0.0,0.6593381618558316,,1701.0924575880456
2025-02-24,0.6924816209487159,44126860168,0,0.0,0.0,0.0,0.6924816209487159,,0.0
2025-02-17,0.03146461461205948,47556470434,0,0.0,0.0,0.0,0.03146461461205948,,0.0
2025-02-24,0.017224109921396683,47556470434,3,0.0,0.0,0.0,2.9827758900786034,0.9942586300262012,0.0
2025-02-17,0.14626359875678585,44183603616,0,0.0,0.0,0.0,0.14626359875678585,,0.0
2025-02-24,0.17128468275732842,44183603616,0,0.0,0.0,0.0,0.17128468275732842,,0.0
2025-02-17,0.056578578743989125,42997350212,0,0.0,0.0,0.0,0.056578578743989125,,0.0
2025-02-24,0.09752239711343065,42997350212,0,0.0,0.0,0.0,0.09752239711343065,,0.0
2025-02-17,0.10579105327506247,42997355673,0,0.0,0.0,0.0,0.10579105327506247,,0.0
2025-02-24,0.09325494515244172,42997355673,0,0.0,0.0,0.0,0.09325494515244172,,0.0
2025-02-17,0.0402108458918025,42997361992,0,0.0,0.0,0.0,0.0402108458918025,,0.0
2025-02-24,0.08200251254743471,42997361992,0,0.0,0.0,0.0,0.08200251254743471,,0.0
2025-02-17,0.015708758159969968,42997363795,0,0.0,0.0,0.0,0.015708758159969968,,0.0
2025-02-24,0.007153192781419436,42997363795,0,0.0,0.0,0.0,0.007153192781419436,,0.0
2025-02-17,0.13702524253005258,42997366151,0,0.0,0.0,0.0,0.13702524253005258,,0.0
2025-02-24,0.029565946282056027,42997366151,0,0.0,0.0,0.0,0.029565946282056027,,0.0
2025-02-17,0.33102156227767976,42997370010,1,0.0,0.0,0.0,0.6689784377223202,0.6689784377223202,0.0
2025-02-24,0.38607006672033184,42997370010,1,932.4,932.4,359.9717302100374,0.6139299332796682,0.6139299332796682,572.4282697899625
2025-02-17,1.2120784175037695,42997376375,0,0.0,0.0,0.0,1.2120784175037695,,0.0
2025-02-24,1.2168641559694526,42997376375,0,0.0,0.0,0.0,1.2168641559694526,,0.0
2025-02-17,2.172425366064627,42997389826,2,808.2,404.1,877.8770904267159,0.1724253660646271,0.08621268303231355,139.35418085343164
2025-02-24,1.8696633480974874,42997389826,1,1616.4,1616.4,3022.123835864779,0.8696633480974874,0.8696633480974874,1405.7238358647787
2025-02-17,1.9653500842651923,42997394698,0,0.0,0.0,0.0,1.9653500842651923,,0.0
2025-02-24,2.4096723840009444,42997394698,3,0.0,0.0,0.0,0.5903276159990556,0.1967758719996852,0.0
2025-02-17,3.121516546805779,42997397695,0,0.0,0.0,0.0,3.121516546805779,,0.0
2025-02-24,2.357418877008207,42997397695,1,0.0,0.0,0.0,1.357418877008207,1.357418877008207,0.0
2025-02-17,3.827935187295851,42997399776,0,0.0,0.0,0.0,3.827935187295851,,0.0
2025-02-24,6.167887560121674,42997399776,4,538.2,134.55,829.8892712143713,2.167887560121674,0.5419718900304185,1166.7570848574849
2025-02-17,0.9057511974143057,42997403955,0,0.0,0.0,0.0,0.9057511974143057,,0.0
2025-02-24,0.5914920922704936,42997403955,0,0.0,0.0,0.0,0.5914920922704936,,0.0
2025-02-17,2.478394289762059,42997424093,2,2493.0,1246.5,3089.3184821884065,0.478394289762059,0.2391971448810295,1192.636964376813
2025-02-24,2.2613128527511392,42997424093,1,0.0,0.0,0.0,1.2613128527511392,1.2613128527511392,0.0
2025-02-17,2.8436505572391653,42997426167,0,0.0,0.0,0.0,2.8436505572391653,,0.0
2025-02-24,3.086718311063051,42997426167,1,0.0,0.0,0.0,2.086718311063051,2.086718311063051,0.0
2025-02-17,4.298063694681459,27878669323,0,0.0,0.0,0.0,4.298063694681459,,0.0
2025-02-24,3.917541980520862,27878669323,1,429.0,429.0,1680.62550964345,2.917541980520862,2.917541980520862,1251.62550964345
2025-02-17,1.431821729136061,27878726372,5,1440.9,288.18,412.6223859024301,3.568178270863939,0.7136356541727877,5141.38807048785
2025-02-24,1.5135348306555843,27878726372,0,422.4,0.0,0.0,1.5135348306555843,,639.3171124689187
2025-02-17,1.1354449838857565,2787887686,0,0.0,0.0,0.0,1.1354449838857565,,0.0
2025-02-24,0.577563968965201,2787887686,0,0.0,0.0,0.0,0.577563968965201,,0.0
2025-02-17,0.011423290941978977,44255064283,0,0.0,0.0,0.0,0.011423290941978977,,0.0
2025-02-24,0.012425311353985488,44255064283,0,0.0,0.0,0.0,0.012425311353985488,,0.0
2025-02-17,0.0750110378560861,44255064557,0,0.0,0.0,0.0,0.0750110378560861,,0.0
2025-02-24,0.10997670002038434,44255064557,0,0.0,0.0,0.0,0.10997670002038434,,0.0
2025-02-17,0.017839446647128138,44255064844,0,0.0,0.0,0.0,0.017839446647128138,,0.0
2025-02-24,0.016558505354389977,44255064844,0,0.0,0.0,0.0,0.016558505354389977,,0.0
2025-02-17,0.0272464307070905,44255065129,0,0.0,0.0,0.0,0.0272464307070905,,0.0
2025-02-24,0.02558134961345502,44255065129,0,0.0,0.0,0.0,0.02558134961345502,,0.0
2025-02-17,0.2545944979153691,44255065493,0,0.0,0.0,0.0,0.2545944979153691,,0.0
2025-02-24,0.17951595295429368,44255065493,0,0.0,0.0,0.0,0.17951595295429368,,0.0
2025-02-17,0.0417151341949985,44255065774,0,0.0,0.0,0.0,0.0417151341949985,,0.0
2025-02-24,0.06668123521751651,44255065774,0,0.0,0.0,0.0,0.06668123521751651,,0.0
2025-02-17,12.797078109789949,35414490964,1,0.0,0.0,0.0,11.797078109789949,11.797078109789949,0.0
2025-02-24,11.565460490361064,35414490964,6,4430.7,738.4499999999999,8540.514299107126,5.565460490361064,0.9275767483935106,24658.885794642763
2025-02-17,1.4397871248132432,28809186837,3,5238.0,1746.0,2513.8683199239226,1.5602128751867568,0.5200709583955856,8172.395040228232
2025-02-24,1.4128033784932164,28809186837,1,0.0,0.0,0.0,0.41280337849321636,0.41280337849321636,0.0
2025-02-17,0.32626757613060997,28809187395,0,0.0,0.0,0.0,0.32626757613060997,,0.0
2025-02-24,0.4182043736128751,28809187395,0,0.0,0.0,0.0,0.4182043736128751,,0.0
2025-02-17,-0.03526500198995704,28809187852,0,0.0,0.0,-0.0,0.03526500198995704,,0.0
2025-02-24,-0.029272150093142824,28809187852,0,0.0,0.0,-0.0,0.029272150093142824,,0.0
2025-02-17,0.3971287787121246,28809207396,0,0.0,0.0,0.0,0.3971287787121246,,0.0
2025-02-24,-0.14726182952726274,28809207396,0,0.0,0.0,-0.0,0.14726182952726274,,0.0
2025-02-17,0.7227026510025274,28809212359,0,1326.9,0.0,0.0,0.7227026510025274,,958.9541476152536
2025-02-24,0.8545836057701552,28809212359,1,0.0,0.0,0.0,0.14541639422984476,0.14541639422984476,0.0
2025-02-17,0.10263608288004322,28809285342,0,0.0,0.0,0.0,0.10263608288004322,,0.0
2025-02-24,0.053081643564649506,28809285342,1,0.0,0.0,0.0,0.9469183564353505,0.9469183564353505,0.0
2025-02-17,0.25369158664530816,28809472364,0,0.0,0.0,0.0,0.25369158664530816,,0.0
2025-02-24,0.16886287864724608,28809472364,0,0.0,0.0,0.0,0.16886287864724608,,0.0
2025-02-17,0.4129228736596168,28809487326,0,0.0,0.0,0.0,0.4129228736596168,,0.0
2025-02-24,0.38095589339106534,28809487326,0,0.0,0.0,0.0,0.38095589339106534,,0.0
2025-02-17,-0.1039849542656951,28809487836,0,0.0,0.0,-0.0,0.1039849542656951,,0.0
2025-02-24,-0.06747015767447273,28809487836,0,0.0,0.0,-0.0,0.06747015767447273,,0.0
2025-02-17,0.019490120248596206,28809488890,0,0.0,0.0,0.0,0.019490120248596206,,0.0
2025-02-24,0.02792910903593028,28809488890,0,0.0,0.0,0.0,0.02792910903593028,,0.0
2025-02-17,1.9905642467793752,28809489369,4,0.0,0.0,0.0,2.009435753220625,0.5023589383051562,0.0
2025-02-24,1.6003420687274983,28809489369,0,0.0,0.0,0.0,1.6003420687274983,,0.0
2025-02-17,-0.6837749343910073,28809490329,0,0.0,0.0,-0.0,0.6837749343910073,,0.0
2025-02-24,-1.3624131823905608,28809490329,0,0.0,0.0,-0.0,1.3624131823905608,,0.0
2025-02-17,2.899099495690339,35760801349,6,342.0,57.0,165.24867125434932,3.100900504309661,0.5168167507182768,1060.507972473904
2025-02-24,2.4314398851933214,35760801349,0,0.0,0.0,0.0,2.4314398851933214,,0.0
2025-02-17,2.206733946191113,35760801674,2,781.2,390.6,861.9502793822487,0.20673394619111285,0.10336697309555642,161.50055876449736
2025-02-24,2.238309799524756,35760801674,1,390.6,390.6,874.2838076943697,1.2383097995247558,1.2383097995247558,483.68380769436965
2025-02-17,2.2492805957814164,35760801996,1,406.8,406.8,915.0073463638802,1.2492805957814164,1.2492805957814164,508.2073463638802
2025-02-24,1.6950304118995299,35760801996,2,406.8,203.4,344.7691857803644,0.30496958810047015,0.15248479405023507,124.06162843927126
2025-02-17,-0.12413021333771479,35760802537,0,0.0,0.0,-0.0,0.12413021333771479,,0.0
2025-02-24,-0.07921361241136199,35760802537,0,0.0,0.0,-0.0,0.07921361241136199,,0.0
2025-02-17,0.32975809333858874,35760802857,0,0.0,0.0,0.0,0.32975809333858874,,0.0
2025-02-24,0.31567140791940107,35760802857,0,0.0,0.0,0.0,0.31567140791940107,,0.0
2025-02-17,-0.06269096331976781,35760803117,0,0.0,0.0,-0.0,0.06269096331976781,,0.0
2025-02-24,-0.024406965818737685,35760803117,0,0.0,0.0,-0.0,0.024406965818737685,,0.0
2025-02-17,-0.002430308380169305,35760803493,0,0.0,0.0,-0.0,0.002430308380169305,,0.0
2025-02-24,-0.012338102217547189,35760803493,0,0.0,0.0,-0.0,0.012338102217547189,,0.0
2025-02-17,0.05405680469985559,35760803736,0,0.0,0.0,0.0,0.05405680469985559,,0.0
2025-02-24,0.06669641548708923,35760803736,0,0.0,0.0,0.0,0.06669641548708923,,0.0
2025-02-17,-0.06034786793372948,35760804010,0,0.0,0.0,-0.0,0.06034786793372948,,0.0
2025-02-24,-0.07640008517014812,35760804010,0,0.0,0.0,-0.0,0.07640008517014812,,0.0
2025-02-17,7.142516029283505,35760804375,4,273.6,68.4,488.5480964029918,3.142516029283505,0.7856290073208763,859.792385611967
2025-02-24,11.13829186605369,35760804375,4,1094.4,273.6,3047.43665455229,7.13829186605369,1.7845729665134225,7812.146618209159
2025-02-17,0.8850079098632802,35760804684,1,974.1,974.1,862.0862049978213,0.11499209013671985,0.11499209013671985,112.01379500217881
2025-02-24,1.240252226461831,35760804684,3,0.0,0.0,0.0,1.759747773538169,0.5865825911793897,0.0
2025-02-17,0.7798818500418818,35760805289,1,781.2,781.2,609.2437012527181,0.22011814995811818,0.22011814995811818,171.95629874728192
2025-02-24,0.6554482871354264,35760805289,4,390.6,97.65,64.00452523877439,3.3445517128645736,0.8361379282161434,1306.3818990449026
2025-02-17,2.0340147149281282,35760805824,4,1333.8,333.45,678.2422066927843,1.9659852850718718,0.49149632126796794,2622.2311732288626
2025-02-24,2.002051964413912,35760805824,2,2667.6,1333.8,2670.336910135276,0.0020519644139120885,0.0010259822069560443,5.4738202705518875
2025-02-17,0.1350290013017429,35760806147,0,493.2,0.0,0.0,0.1350290013017429,,66.59630344201959
2025-02-24,0.0935830633631492,35760806147,0,0.0,0.0,0.0,0.0935830633631492,,0.0
2025-02-17,0.07756110203655195,35760806772,0,0.0,0.0,0.0,0.07756110203655195,,0.0
2025-02-24,0.10425006547456037,35760806772,0,0.0,0.0,0.0,0.10425006547456037,,0.0
2025-02-17,-0.0064306181037276575,35760807010,0,0.0,0.0,-0.0,0.0064306181037276575,,0.0
2025-02-24,-0.010503061644406678,35760807010,0,0.0,0.0,-0.0,0.010503061644406678,,0.0
2025-02-17,5.126292273122366,35760807974,3,820.8,273.59999999999997,1402.5535659262791,2.126292273122366,0.7087640910407886,1745.2606977788378
2025-02-24,5.014061331305325,35760807974,8,273.6,34.2,171.48089753064212,2.9859386686946747,0.37324233358683434,816.9528197548631
2025-02-17,0.9906865091187007,35760808239,0,0.0,0.0,0.0,0.9906865091187007,,0.0
2025-02-24,0.4367656262959497,35760808239,0,0.0,0.0,0.0,0.4367656262959497,,0.0
2025-02-17,2.60231298161057,35760808866,5,1220.4,244.08,635.172552551508,2.39768701838943,0.479537403677886,2926.1372372424603
2025-02-24,3.7238437768155386,35760808866,1,1220.4,1220.4,4544.578945225684,2.7238437768155386,2.7238437768155386,3324.1789452256835
2025-02-17,0.5036300940792906,35760809493,0,0.0,0.0,0.0,0.5036300940792906,,0.0
2025-02-24,0.45984010263134395,35760809493,0,0.0,0.0,0.0,0.45984010263134395,,0.0
2025-02-17,0.9356143259428873,35760809723,0,0.0,0.0,0.0,0.9356143259428873,,0.0
2025-02-24,1.4554244956912035,35760809723,0,0.0,0.0,0.0,1.4554244956912035,,0.0
2025-02-17,0.09546296623389494,35760810312,0,0.0,0.0,0.0,0.09546296623389494,,0.0
2025-02-24,0.022310355929160565,35760810312,0,0.0,0.0,0.0,0.022310355929160565,,0.0
2025-02-17,0.3620733747274507,35760810624,0,1263.6,0.0,0.0,0.3620733747274507,,457.5159163056067
2025-02-24,-0.06336792982972372,35760810624,0,0.0,0.0,-0.0,0.06336792982972372,,0.0
2025-02-17,5.625730419590679,35760811216,1,0.0,0.0,0.0,4.625730419590679,4.625730419590679,0.0
2025-02-24,6.910514150773784,35760811216,5,273.6,54.720000000000006,378.1433343303415,1.9105141507737837,0.38210283015475677,522.7166716517073
2025-02-17,-0.09734764883798835,30181290347,0,0.0,0.0,-0.0,0.09734764883798835,,0.0
2025-02-24,-0.09928588050957221,30181290347,0,0.0,0.0,-0.0,0.09928588050957221,,0.0
2025-02-17,-0.3202989815835619,30182210325,0,0.0,0.0,-0.0,0.3202989815835619,,0.0
2025-02-24,-0.20309918291024864,30182210325,0,0.0,0.0,-0.0,0.20309918291024864,,0.0
2025-02-17,2.1433203937029393,35797749988,0,0.0,0.0,0.0,2.1433203937029393,,0.0
2025-02-24,1.427299196246281,35797749988,0,0.0,0.0,0.0,1.427299196246281,,0.0
2025-02-17,0.36164221782803596,35845590961,0,1716.0,0.0,0.0,0.36164221782803596,,620.5780457929097
2025-02-24,0.18639137794458416,35845590961,0,0.0,0.0,0.0,0.18639137794458416,,0.0
2025-02-17,0.4585975477956965,35846286376,0,0.0,0.0,0.0,0.4585975477956965,,0.0
